91	58	42	93	4	47	58	46	73	16	45	14	57	31	21	94	17	68	73	22	4	39	90	21	10	27	29	94	52	96	31	5	53	81	96	91	33	24	48	67	28	25	31	4	73	38	13	55	62	42	27	59	29	69	62	54	94	52	4	15	17	51	46	83	69	45	21	8	57	7	12	52	69	52	83	17	93	57	99	53	65	12	20	82	86	7	13	53	59	23	64	88	71	64	12	7	67	31	28	88	94	54	37	66	59	66	41	83	76	75	91	87	78	56	86	67	68	9	77	67	40	2	93	57	60	71	7	49	67	31	15	62	18	84	21	21	43	50	12	45	84	86	47	12	46	13	16	77	86	24	90	41	75	6	24	8	18	88	28	35	75	36	90	54	19	95	72	57	70	58	60	13	83	52	39	37	23	59	3	38	64	77	8	18	88	28	35	75	36	90	54	19	95	72	57	70	58	60	13	83
78	45	61	21	74	68	59	23	16	7	19	43	47	82	54	35	16	61	60	44	46	38	11	59	84	68	61	47	71	12	86	32	91	47	63	91	3	17	35	79	96	5	29	40	87	14	73	10	29	16	13	1	64	55	94	72	76	43	62	90	44	43	100	84	8	1	4	92	80	46	81	85	35	38	23	88	4	11	62	51	76	2	60	8	73	10	57	15	4	54	48	23	64	16	11	18	59	44	61	81	53	13	24	32	50	60	6	48	32	19	43	79	50	15	17	66	40	81	100	76	100	13	16	34	26	12	89	43	85	72	89	65	36	46	93	30	13	0	49	69	22	53	88	50	20	67	12	65	94	33	14	27	12	48	87	18	60	96	99	10	70	56	14	26	46	22	28	63	72	71	67	62	58	17	69	70	78	87	43	64	19	22	18	60	96	99	10	70	56	14	26	46	22	28	63	72	71	67	62	58
48	28	87	60	76	7	16	38	18	29	65	5	53	49	89	67	70	97	92	99	31	42	80	55	77	41	54	10	14	57	6	42	89	28	11	43	39	91	69	54	23	97	14	77	30	77	95	58	10	38	52	50	70	73	16	90	27	67	94	2	44	44	29	65	51	93	59	70	100	49	97	56	51	34	4	88	41	22	97	80	13	26	8	27	37	14	66	93	44	93	2	79	26	44	19	37	10	37	43	49	8	92	15	57	10	99	55	5	68	50	97	99	79	7	99	17	11	48	0	52	6	10	31	71	11	35	32	59	30	2	84	93	49	44	47	25	77	67	56	15	24	44	24	87	17	60	23	91	24	69	15	1	18	66	3	36	11	72	95	29	19	57	15	24	17	12	60	74	86	20	54	32	88	67	61	78	15	98	26	79	48	87	36	11	72	95	29	19	57	15	24	17	12	60	74	86	20	54	32	88
36	80	75	51	55	96	99	26	94	53	71	37	69	78	99	8	13	37	16	86	75	70	88	89	84	77	14	22	66	91	36	50	71	7	38	74	42	1	38	89	18	74	42	99	22	45	3	21	96	7	2	2	56	66	59	99	96	83	84	86	78	24	69	56	11	41	39	2	60	10	45	92	53	80	16	85	25	24	14	29	41	63	18	29	2	70	1	38	92	8	58	45	62	86	34	82	78	94	99	47	55	80	52	45	87	49	77	35	7	17	62	21	82	68	78	66	57	85	60	60	23	46	59	12	58	62	29	34	40	8	29	26	63	14	5	42	26	20	2	2	5	77	54	79	4	50	46	59	30	27	3	25	61	18	11	21	23	55	39	65	9	70	92	72	56	51	58	51	13	2	100	98	53	91	76	64	5	64	1	11	9	30	21	23	55	39	65	9	70	92	72	56	51	58	51	13	2	100	98	53
53	32	91	67	66	68	85	100	45	70	63	89	36	86	32	8	83	54	22	33	3	78	54	52	48	68	22	70	22	40	26	93	83	31	72	85	9	16	65	88	47	95	50	64	55	58	2	42	27	98	96	29	42	46	24	87	66	31	60	38	97	50	69	34	31	2	46	84	1	31	12	87	72	95	83	0	99	56	49	58	50	39	45	86	17	37	0	3	39	10	55	88	37	82	72	30	60	96	45	38	1	40	34	100	25	43	56	7	0	41	8	70	58	24	76	74	82	9	43	85	44	22	86	39	48	88	35	96	11	97	92	97	58	91	74	62	42	2	96	6	45	54	12	31	53	23	97	26	74	5	57	12	37	69	86	70	83	33	2	58	75	56	43	75	39	36	13	96	79	18	38	83	12	53	95	94	58	66	14	65	5	21	70	83	33	2	58	75	56	43	75	39	36	13	96	79	18	38	83	12
30	95	50	70	3	6	69	50	81	62	35	64	47	52	41	54	64	64	56	17	65	49	99	19	46	52	70	98	6	100	98	97	6	42	75	2	100	54	0	38	89	29	90	42	47	95	18	89	62	85	53	96	80	23	95	44	62	40	88	36	36	89	5	3	14	93	14	68	57	38	65	97	71	36	74	62	63	23	40	55	72	67	47	87	1	0	69	91	83	2	100	19	52	60	89	60	13	100	78	42	33	73	85	66	99	84	66	58	87	81	4	39	52	55	24	14	21	62	26	49	25	41	93	52	71	23	85	52	78	85	82	68	45	41	91	7	68	12	17	41	79	24	94	64	81	47	34	22	61	53	13	49	62	95	71	97	31	18	6	95	91	96	74	95	77	11	84	58	27	77	49	48	19	85	21	15	82	98	53	16	97	96	97	31	18	6	95	91	96	74	95	77	11	84	58	27	77	49	48	19
54	4	47	44	52	91	99	93	60	32	18	59	1	42	1	43	77	5	97	73	63	80	48	5	52	100	73	27	78	65	10	62	61	100	8	99	72	4	78	73	12	39	70	92	55	87	89	46	47	47	76	100	91	91	47	51	41	13	29	43	97	24	94	3	52	25	14	29	59	54	90	65	33	53	66	15	83	38	44	44	81	86	64	22	30	78	54	97	91	77	76	1	5	37	1	52	44	16	70	81	30	23	88	65	23	68	50	86	95	10	94	3	99	27	53	42	27	6	22	67	60	20	23	76	42	30	56	13	45	21	11	52	7	97	31	55	14	47	13	20	75	82	96	100	11	88	33	0	37	38	55	93	14	46	16	58	88	28	92	32	51	98	35	14	2	65	77	49	76	63	64	9	8	5	39	98	81	61	48	68	63	29	58	88	28	92	32	51	98	35	14	2	65	77	49	76	63	64	9	8
90	85	62	85	77	64	15	81	84	80	5	27	94	24	40	37	68	78	67	4	77	98	44	94	54	95	30	76	67	26	36	14	28	65	80	68	68	18	37	64	87	65	63	18	83	79	96	11	30	74	9	76	16	9	29	16	77	46	43	58	95	39	51	99	29	3	37	90	35	29	9	83	49	75	89	60	73	24	18	56	6	45	21	70	79	97	90	3	76	57	47	60	77	42	42	34	90	28	45	89	100	38	36	43	85	69	66	35	47	20	25	76	24	13	43	57	44	77	44	72	62	50	10	64	0	0	80	44	37	58	85	87	64	57	2	19	98	44	6	48	17	85	94	15	76	54	9	62	6	52	36	75	73	84	36	42	36	31	84	70	73	71	50	56	92	89	25	20	50	20	5	2	14	17	42	71	15	79	86	99	11	11	42	36	31	84	70	73	71	50	56	92	89	25	20	50	20	5	2	14
55	49	24	15	93	89	86	7	83	13	26	26	71	71	51	51	86	68	22	21	1	99	73	53	9	28	15	17	87	85	90	89	8	79	52	67	21	22	62	27	85	15	63	5	21	87	96	88	73	58	25	18	84	92	39	89	56	60	62	68	75	78	88	14	79	7	25	14	92	68	47	7	27	69	70	32	58	46	24	73	2	24	79	94	100	56	87	59	93	24	28	14	5	99	6	77	72	76	46	79	92	10	87	84	10	49	9	79	59	83	85	86	23	64	21	40	92	35	7	58	21	56	85	49	36	23	77	75	66	85	49	24	100	100	39	73	42	87	88	40	54	38	48	64	20	24	33	51	83	14	71	19	30	66	87	37	84	2	90	36	16	6	93	88	19	31	77	91	43	5	42	40	64	9	41	61	23	57	57	46	79	85	37	84	2	90	36	16	6	93	88	19	31	77	91	43	5	42	40	64
12	58	8	92	56	44	9	4	74	66	76	77	14	64	92	67	46	7	18	68	51	31	82	0	77	81	50	69	34	92	56	23	80	40	54	21	7	51	25	29	65	3	32	10	76	27	6	45	68	27	15	0	21	29	43	9	85	4	91	0	95	75	72	93	35	28	33	1	29	1	36	91	16	81	60	21	8	58	24	66	50	44	47	34	91	17	41	22	21	32	4	62	1	15	41	64	89	90	42	63	30	30	8	18	67	34	56	38	61	11	48	71	18	72	30	13	34	56	79	33	49	29	14	72	70	8	100	68	82	79	87	43	50	42	18	75	71	55	28	34	83	15	55	63	15	29	87	8	57	66	16	19	77	31	7	96	90	76	41	53	100	38	4	42	61	4	80	84	58	35	48	41	74	75	97	84	76	18	24	32	30	3	96	90	76	41	53	100	38	4	42	61	4	80	84	58	35	48	41	74
78	99	81	85	12	72	36	17	30	26	34	71	79	47	82	10	39	39	17	44	1	2	44	78	95	56	43	96	50	87	8	27	76	54	91	26	23	58	52	68	10	15	97	45	78	100	59	83	93	13	29	72	10	48	37	94	44	99	48	76	24	17	33	27	29	43	73	54	83	59	94	11	33	42	26	6	74	67	59	86	90	2	1	12	72	55	72	99	28	61	11	29	30	17	49	91	96	46	77	36	72	5	10	92	44	65	68	74	47	97	21	11	55	82	34	76	18	91	92	18	92	84	84	58	85	18	29	22	21	35	2	53	92	83	24	85	44	65	79	90	25	18	13	33	54	15	52	32	43	61	20	75	37	15	77	18	27	81	24	29	30	16	79	93	55	32	63	58	83	32	44	39	49	14	40	86	28	55	2	19	85	75	18	27	81	24	29	30	16	79	93	55	32	63	58	83	32	44	39	49
92	34	33	9	61	1	54	45	66	25	83	96	37	87	83	32	31	29	25	19	20	13	94	44	63	73	74	33	57	42	65	32	39	43	65	2	80	26	3	21	35	44	34	13	86	99	79	87	14	77	80	74	21	4	48	81	1	85	26	85	41	70	82	79	13	48	100	57	69	67	52	84	65	45	37	84	50	99	89	12	88	7	54	98	35	52	65	8	54	28	98	60	91	6	15	56	16	79	37	89	73	28	91	88	36	60	2	48	76	57	56	98	26	15	44	63	1	20	5	36	48	53	52	10	55	96	66	76	13	14	42	58	80	90	23	78	63	2	55	8	17	20	32	7	82	2	81	92	0	69	80	17	26	23	22	92	61	31	1	71	11	34	77	13	26	98	75	10	47	15	12	32	15	39	89	58	49	67	92	29	8	44	92	61	31	1	71	11	34	77	13	26	98	75	10	47	15	12	32	15
93	54	52	92	59	49	25	12	59	100	52	54	26	58	97	22	24	98	64	95	7	79	73	27	77	93	60	37	50	37	6	45	64	88	49	21	32	28	41	62	31	80	89	46	86	40	64	27	84	36	82	45	37	81	26	61	60	50	42	20	98	61	61	35	54	59	2	40	78	23	76	25	10	41	69	16	24	5	43	71	94	57	71	66	27	40	35	30	42	2	91	25	5	15	95	46	90	86	88	65	55	53	24	41	93	5	83	49	29	58	21	97	34	22	39	33	5	13	36	40	39	53	21	35	49	51	64	57	74	89	37	63	73	6	25	65	25	57	13	86	80	65	35	64	42	83	29	96	54	15	23	29	67	27	10	43	0	22	33	95	19	56	14	26	95	12	21	56	25	87	75	16	32	98	10	47	23	34	41	89	78	85	43	0	22	33	95	19	56	14	26	95	12	21	56	25	87	75	16	32
82	39	45	6	36	68	16	91	33	25	9	100	3	5	28	61	41	93	1	33	29	50	25	3	95	90	20	81	2	81	70	16	86	2	32	4	100	87	46	37	48	27	85	14	45	67	31	6	47	84	74	83	72	61	12	19	50	19	47	76	12	94	50	22	37	51	44	81	23	57	14	66	59	91	6	53	46	55	25	99	32	77	9	69	75	66	92	5	50	49	73	52	41	27	96	39	86	16	85	99	68	79	17	87	50	10	4	55	63	79	51	44	76	34	38	0	62	30	42	28	48	35	35	66	3	50	17	54	7	62	56	50	31	50	85	33	47	63	79	38	54	49	2	75	19	98	94	14	18	58	37	93	83	94	38	21	28	24	65	0	62	29	73	50	62	2	89	61	41	94	48	44	59	4	4	50	68	42	39	64	17	55	21	28	24	65	0	62	29	73	50	62	2	89	61	41	94	48	44	59
77	58	37	22	58	54	97	22	4	99	26	86	100	82	95	46	46	48	29	86	60	67	69	13	54	65	27	39	3	93	53	56	20	13	15	63	89	47	24	17	47	82	30	71	60	74	13	99	44	95	27	18	42	15	96	34	17	33	73	29	54	59	95	6	12	80	49	76	62	19	64	9	36	98	98	91	84	23	59	76	64	18	50	24	59	58	84	75	74	62	16	82	29	81	16	80	87	14	9	8	11	46	15	73	1	42	17	0	57	94	60	47	4	24	92	8	36	63	69	9	27	90	65	4	2	91	36	85	63	20	25	32	30	36	70	36	12	53	17	57	91	37	21	17	31	9	10	66	94	49	13	46	83	90	34	12	47	25	13	43	62	18	52	6	8	91	66	0	4	96	21	14	17	100	18	54	72	59	95	77	28	25	12	47	25	13	43	62	18	52	6	8	91	66	0	4	96	21	14	17
28	8	6	85	68	8	5	5	60	56	5	62	84	50	26	23	69	26	72	61	78	67	14	75	17	60	19	92	22	9	34	97	82	55	83	62	86	59	68	13	47	15	70	47	48	29	40	9	50	16	61	100	18	87	17	5	82	29	54	6	1	27	74	2	3	37	41	97	8	48	92	99	26	97	82	28	85	83	99	19	30	44	23	70	45	28	34	80	6	5	9	78	86	60	46	61	39	43	13	13	91	55	52	55	18	52	25	92	55	12	51	56	34	9	70	80	90	29	0	19	21	14	56	25	91	49	1	91	3	63	80	79	54	82	8	58	91	21	33	42	64	84	66	48	65	66	48	64	3	87	17	15	54	40	76	96	50	7	73	83	82	1	30	88	40	94	36	28	68	39	72	57	58	65	49	64	50	57	35	79	90	30	96	50	7	73	83	82	1	30	88	40	94	36	28	68	39	72	57	58
81	52	46	48	12	36	28	100	8	64	77	9	63	99	29	18	18	13	29	81	33	69	79	32	4	53	24	83	2	91	26	97	66	58	36	94	46	84	82	34	4	88	11	41	92	15	97	77	36	29	25	49	10	83	99	42	34	6	62	97	77	5	44	46	10	52	55	43	0	24	44	41	60	18	54	71	62	38	6	59	38	37	87	2	69	24	13	7	63	61	25	92	53	83	36	97	82	14	73	63	30	80	74	92	48	91	66	39	10	44	64	37	85	59	54	65	95	33	87	16	17	1	86	56	61	16	43	90	7	21	97	36	49	90	99	48	14	16	29	13	82	89	30	7	62	83	81	63	14	50	94	34	97	27	75	71	64	68	4	85	58	79	8	46	56	77	85	22	93	27	31	77	82	23	86	11	71	0	13	71	53	70	71	64	68	4	85	58	79	8	46	56	77	85	22	93	27	31	77	82
59	42	75	69	23	82	12	85	42	46	41	86	2	37	69	76	47	46	39	28	49	91	62	89	7	39	89	34	37	33	81	41	55	38	40	82	56	40	63	14	24	23	84	25	12	48	44	84	91	82	42	52	85	47	6	69	49	53	46	24	39	5	51	87	58	5	66	60	91	35	5	94	95	43	14	67	89	6	37	47	53	41	8	87	6	44	53	77	83	42	36	2	97	24	56	64	28	58	77	56	21	51	57	87	13	82	31	60	20	44	64	49	1	55	8	72	2	84	25	59	41	15	73	96	40	9	92	22	55	4	75	26	11	18	18	7	95	50	73	23	76	46	16	64	43	79	97	10	95	95	74	31	77	46	60	50	87	53	0	97	98	58	14	80	45	39	35	88	42	44	2	57	29	89	36	75	88	17	38	90	76	76	50	87	53	0	97	98	58	14	80	45	39	35	88	42	44	2	57	29
7	78	32	43	91	76	95	86	84	85	22	3	12	12	3	20	53	74	55	75	4	61	29	33	65	78	57	82	10	9	3	92	20	4	98	75	88	62	5	0	98	88	9	88	78	2	84	25	82	52	95	23	42	93	6	37	29	30	47	100	5	33	12	19	25	13	73	91	30	39	38	28	60	51	70	87	48	68	40	75	45	76	81	13	48	65	39	87	54	13	75	98	9	83	17	75	51	77	52	18	9	4	7	4	57	52	56	0	13	23	63	100	31	46	69	96	92	84	86	33	24	8	90	31	63	6	61	48	47	19	17	74	61	19	4	12	8	74	35	65	42	85	0	96	38	37	96	10	6	60	59	79	80	36	66	56	18	5	34	68	54	31	62	73	82	21	6	55	31	19	18	15	18	73	77	7	65	26	96	44	43	50	56	18	5	34	68	54	31	62	73	82	21	6	55	31	19	18	15	18
19	18	55	83	80	24	78	55	56	85	28	89	40	66	62	1	54	30	85	43	26	42	32	11	70	13	73	65	59	27	1	21	97	37	67	21	95	3	98	11	26	66	75	62	81	42	13	83	95	75	51	77	46	22	67	94	39	15	1	29	67	79	57	98	6	97	75	86	31	71	38	91	42	93	90	13	45	96	83	9	1	6	12	80	44	12	84	16	23	88	1	24	94	60	60	6	54	54	66	92	93	7	11	58	65	24	53	12	33	47	27	18	32	58	58	82	61	57	23	23	38	87	40	0	14	34	33	85	24	90	58	80	11	1	93	53	15	59	19	47	47	56	52	99	11	6	35	98	81	37	5	95	76	7	85	30	60	27	94	46	65	2	96	67	65	25	73	97	52	71	92	11	17	85	19	29	4	5	29	83	34	6	30	60	27	94	46	65	2	96	67	65	25	73	97	52	71	92	11	17
29	52	72	3	80	30	45	89	8	37	97	8	66	3	50	23	70	76	10	33	19	50	13	96	7	54	1	55	11	35	24	71	24	34	29	71	76	32	39	66	26	39	72	82	47	89	15	85	74	40	44	94	1	44	9	17	77	58	94	72	24	11	52	51	55	10	19	23	66	71	63	16	23	22	44	6	31	36	59	4	39	70	60	51	3	5	97	89	0	12	4	88	25	75	30	27	51	32	21	23	8	87	49	6	79	35	4	28	72	30	39	83	70	92	51	86	47	40	31	33	22	70	79	28	55	4	88	52	76	56	63	85	88	39	88	85	31	83	27	49	96	32	24	93	78	23	36	97	26	55	4	75	87	37	69	83	90	57	90	50	30	36	99	79	93	54	3	63	11	37	26	30	100	20	65	58	80	97	27	19	85	64	83	90	57	90	50	30	36	99	79	93	54	3	63	11	37	26	30	100
51	95	32	11	69	18	72	47	84	32	33	57	97	50	45	37	64	88	62	15	10	43	46	34	1	36	23	14	84	89	67	13	98	29	73	75	61	49	35	31	58	66	26	19	41	3	26	4	30	88	60	91	43	64	71	51	34	13	20	24	89	49	47	57	81	25	77	43	84	63	7	34	36	84	22	11	13	33	21	3	73	0	82	46	33	47	78	57	17	79	13	96	47	55	17	46	35	37	65	52	31	2	96	67	27	34	31	86	50	47	54	95	19	63	15	49	77	18	76	61	6	74	40	13	63	83	75	46	19	54	94	50	93	68	58	65	0	73	19	7	42	60	27	65	55	10	25	43	46	47	35	0	40	40	88	28	54	29	19	70	22	2	71	86	96	51	81	82	10	78	56	2	89	74	69	40	63	86	53	22	69	0	28	54	29	19	70	22	2	71	86	96	51	81	82	10	78	56	2	89
34	76	15	5	92	38	92	28	25	84	26	58	5	35	32	2	79	49	86	60	57	10	31	46	100	72	63	53	5	63	41	42	19	65	64	18	38	3	73	2	91	39	79	54	72	0	67	49	82	62	27	41	40	82	20	68	41	85	89	20	79	62	96	87	27	87	88	4	50	64	97	67	95	26	47	51	4	22	4	46	41	73	18	89	31	91	96	54	99	62	93	100	93	74	60	69	8	43	71	2	80	85	88	60	61	93	14	85	33	83	8	65	6	65	44	46	97	39	99	55	7	87	57	96	6	23	73	90	18	72	96	28	58	93	72	0	82	18	16	73	65	82	99	85	61	39	86	97	26	46	37	52	66	39	80	22	43	48	67	98	50	70	28	90	54	86	49	87	50	51	86	44	73	19	38	0	92	22	12	86	5	71	22	43	48	67	98	50	70	28	90	54	86	49	87	50	51	86	44	73
36	20	74	55	2	50	2	47	6	28	57	26	32	76	7	35	61	57	78	45	96	19	49	66	78	83	63	33	71	46	19	78	78	40	48	19	17	11	9	91	49	26	64	87	40	18	45	76	68	18	85	28	3	37	59	15	53	82	9	64	61	53	48	56	74	92	60	86	87	76	10	98	45	27	66	2	20	66	69	86	88	6	12	32	26	98	74	54	3	35	22	91	49	85	15	13	65	43	31	64	84	30	57	100	77	32	0	61	100	81	19	61	65	95	18	16	87	20	3	56	14	58	57	73	12	1	92	46	12	11	75	82	53	92	59	61	10	5	24	88	41	84	9	39	45	9	62	0	86	60	19	39	12	26	63	84	54	55	80	32	23	12	62	54	78	69	92	69	7	83	84	74	90	52	71	11	92	98	73	47	32	26	84	54	55	80	32	23	12	62	54	78	69	92	69	7	83	84	74	90
69	21	5	34	67	42	2	1	16	68	32	65	63	96	64	80	80	73	72	3	81	29	10	46	50	8	15	20	8	35	60	34	7	18	43	27	5	6	86	77	92	58	37	35	53	1	4	74	34	14	0	4	97	54	3	39	61	76	70	75	18	17	21	66	0	51	11	1	27	57	57	1	73	85	46	100	67	58	67	25	46	10	58	34	76	14	58	97	17	44	9	68	14	8	2	22	37	70	17	82	31	33	63	2	55	50	15	48	30	81	21	80	1	83	20	22	43	56	42	59	19	22	88	52	24	28	11	35	35	54	53	88	97	54	7	6	31	90	11	13	1	62	76	56	82	22	28	16	32	32	83	61	54	36	87	92	54	57	37	75	38	76	18	53	81	34	75	71	4	86	38	74	35	39	67	65	65	30	89	99	76	78	92	54	57	37	75	38	76	18	53	81	34	75	71	4	86	38	74	35
53	72	19	51	62	19	71	76	64	39	83	27	13	56	37	6	47	87	64	38	56	89	26	90	86	52	47	5	44	29	41	40	58	73	31	94	100	14	43	10	38	38	41	59	48	52	22	31	5	81	26	49	44	1	95	82	74	30	93	74	77	33	14	98	53	54	41	35	35	19	44	42	77	68	93	81	42	59	42	52	89	31	38	12	54	65	85	24	41	60	28	35	28	66	73	92	45	57	13	5	96	77	77	39	61	40	49	67	25	89	48	89	51	87	51	70	11	19	21	89	22	8	6	19	44	34	82	82	59	49	95	20	3	71	79	69	95	43	97	75	28	100	9	63	24	51	75	1	69	58	45	36	19	72	11	90	6	42	60	16	4	13	31	53	83	14	30	75	98	74	68	60	13	88	57	35	56	1	63	86	22	74	90	6	42	60	16	4	13	31	53	83	14	30	75	98	74	68	60	13
42	78	54	68	100	57	65	88	46	63	14	21	59	62	51	36	67	96	65	88	7	81	37	18	48	32	28	34	27	100	52	22	43	80	78	5	9	51	43	100	70	41	54	39	55	73	21	94	93	27	10	74	29	9	23	43	49	50	59	84	99	91	51	50	19	65	41	39	89	31	46	52	22	82	98	61	46	67	72	76	1	95	30	14	18	35	39	64	95	38	49	24	37	62	6	81	82	7	85	82	82	82	32	100	30	65	94	61	29	3	95	77	49	53	53	66	34	90	66	48	0	24	69	45	48	15	8	71	21	5	53	12	6	86	88	79	66	47	4	98	97	5	7	59	66	24	50	7	27	26	80	96	14	58	56	40	39	95	54	41	25	43	6	93	3	67	42	77	46	24	60	8	64	97	43	26	85	40	38	61	5	92	40	39	95	54	41	25	43	6	93	3	67	42	77	46	24	60	8	64
21	69	7	28	55	76	69	46	79	28	87	52	6	84	30	83	90	44	33	60	57	36	3	32	72	41	62	60	54	12	39	74	58	28	95	59	31	59	65	61	10	43	60	89	60	9	83	47	84	30	98	52	84	28	52	36	65	76	79	68	93	1	36	60	26	80	17	71	72	53	41	30	52	43	94	84	1	15	51	25	51	45	23	44	48	18	66	14	46	81	35	5	13	56	73	20	61	14	60	23	34	10	27	36	57	83	81	95	10	6	54	80	91	85	88	30	21	2	32	38	59	89	93	20	56	30	79	20	82	27	44	18	27	100	41	64	67	58	25	33	100	29	53	2	61	58	92	4	66	29	95	18	37	36	56	92	20	100	59	35	78	14	25	51	43	80	47	2	9	76	2	80	99	32	66	73	0	69	30	67	67	87	92	20	100	59	35	78	14	25	51	43	80	47	2	9	76	2	80	99
55	72	30	45	86	48	54	29	91	70	89	39	32	61	68	87	87	19	100	20	30	85	62	27	87	21	47	55	18	17	8	66	23	46	16	38	67	11	40	65	62	84	2	16	34	29	90	35	68	57	21	8	62	4	89	23	34	82	37	7	33	85	73	55	92	81	90	67	76	33	66	93	10	34	95	94	42	8	44	59	100	32	7	0	63	91	77	18	60	26	38	65	62	54	70	64	34	13	2	75	47	99	77	92	55	11	90	31	86	49	100	18	66	81	7	69	88	82	30	66	3	33	66	61	3	88	53	72	82	43	50	81	68	51	25	87	18	18	83	57	33	31	45	12	86	32	12	20	42	94	38	91	59	73	29	93	97	13	90	32	43	55	44	39	91	72	12	25	49	35	21	35	28	81	8	24	75	85	85	30	29	4	93	97	13	90	32	43	55	44	39	91	72	12	25	49	35	21	35	28
26	53	9	46	27	97	54	85	4	10	20	96	42	79	74	91	41	37	30	76	14	32	90	73	62	87	22	85	27	17	41	69	31	48	12	78	6	15	33	96	79	78	41	57	93	100	58	45	49	96	5	35	80	79	72	97	26	62	57	66	81	94	31	59	16	65	68	4	27	1	40	35	63	64	81	78	26	81	61	34	96	72	98	62	74	17	46	4	24	22	100	89	72	23	49	44	99	7	13	57	100	53	35	33	19	33	76	61	98	97	66	93	5	31	22	25	74	90	100	32	55	62	78	83	51	34	1	44	59	95	30	24	47	99	29	57	8	93	3	50	7	28	14	50	2	8	72	44	22	50	85	13	60	69	2	99	55	66	37	55	43	22	83	20	4	42	64	10	84	58	33	74	40	2	55	88	60	82	74	90	22	53	99	55	66	37	55	43	22	83	20	4	42	64	10	84	58	33	74	40
93	47	12	93	76	48	28	38	80	51	49	41	16	45	2	4	49	47	86	91	43	70	7	76	31	44	3	3	28	100	50	80	100	18	74	23	0	25	78	71	48	24	37	2	89	25	48	47	50	9	85	39	0	55	13	39	15	77	38	22	76	24	79	13	11	5	42	34	6	63	73	69	82	73	70	94	45	76	22	14	23	8	33	67	68	8	42	69	17	77	98	70	0	94	39	3	5	18	61	28	76	1	11	65	8	83	44	81	10	95	21	2	29	34	45	55	2	80	45	62	91	33	77	12	7	3	17	81	99	54	86	70	13	64	32	86	35	57	73	28	56	31	64	64	51	54	27	93	95	41	39	12	9	4	55	41	69	61	0	56	99	81	60	11	83	19	11	14	3	57	54	81	18	83	59	65	64	17	42	69	6	47	41	69	61	0	56	99	81	60	11	83	19	11	14	3	57	54	81	18
98	4	22	92	16	27	18	20	43	24	30	76	81	1	1	61	74	79	17	31	73	6	29	80	50	85	31	13	80	20	29	44	34	30	18	84	51	56	89	26	88	91	29	35	56	28	100	40	23	1	41	67	79	1	84	52	47	83	41	25	36	46	77	7	71	2	29	74	61	91	93	62	69	3	25	85	35	76	97	11	100	39	22	11	52	34	5	41	70	36	36	36	75	33	46	45	18	92	13	63	96	9	24	88	96	43	56	92	62	1	72	54	37	75	2	52	5	64	66	69	47	67	26	94	40	41	27	83	58	1	44	11	61	8	6	91	8	3	19	46	88	6	0	90	8	58	16	18	92	60	100	44	59	85	27	10	47	71	79	6	90	3	50	30	23	92	18	91	4	24	66	93	95	63	38	1	86	19	3	97	39	51	10	47	71	79	6	90	3	50	30	23	92	18	91	4	24	66	93	95
22	59	71	52	13	49	69	71	25	68	25	75	65	87	56	85	29	19	100	21	42	54	51	43	34	21	7	76	93	9	87	71	43	29	2	55	85	7	72	90	62	93	64	27	51	67	17	41	22	46	62	70	90	42	0	5	17	95	78	69	4	81	14	1	30	43	50	23	87	68	56	0	94	81	91	42	28	51	89	99	70	18	83	20	91	89	43	10	55	64	76	42	29	86	0	85	80	89	92	53	13	7	58	94	67	20	26	59	65	23	19	44	43	33	37	80	20	29	63	68	29	51	63	47	72	75	64	41	6	3	43	67	5	91	49	55	49	85	62	86	30	74	93	18	0	50	22	22	88	1	5	28	42	9	66	75	41	87	32	9	58	81	49	31	66	60	65	40	71	90	15	71	11	26	19	24	8	93	0	55	87	51	75	41	87	32	9	58	81	49	31	66	60	65	40	71	90	15	71	11
6	0	84	50	51	67	57	66	70	100	97	16	77	2	77	65	19	80	42	47	92	96	13	86	26	96	68	67	5	75	6	33	6	81	40	25	31	51	19	88	66	82	98	70	3	91	75	38	85	90	99	85	5	44	5	30	51	98	60	11	90	85	43	53	21	89	95	32	7	84	66	10	85	13	84	62	93	42	70	47	88	52	33	39	34	5	8	64	9	75	61	9	96	74	5	89	58	37	99	81	89	89	98	93	11	72	12	10	23	39	11	79	49	9	90	28	88	77	10	78	5	33	92	91	49	77	7	21	37	33	92	65	90	96	96	28	42	37	81	35	34	15	83	60	9	57	20	40	17	78	2	37	24	76	8	100	95	5	53	2	56	71	49	8	100	83	92	64	0	90	80	13	24	7	42	28	81	59	71	40	84	73	100	95	5	53	2	56	71	49	8	100	83	92	64	0	90	80	13	24
97	94	67	72	73	6	89	33	22	13	2	51	25	43	85	66	63	69	97	39	89	38	11	14	21	6	72	23	47	60	44	47	59	77	78	43	0	19	48	10	5	35	29	44	95	2	14	36	12	71	57	19	17	50	58	11	51	14	64	33	47	77	49	52	94	99	37	45	85	95	95	100	32	8	85	91	9	7	93	86	27	82	2	85	32	41	91	80	11	51	31	84	40	21	36	70	65	92	38	84	74	3	82	38	2	35	27	3	92	86	42	26	49	47	53	87	5	21	13	84	72	95	10	53	15	44	43	89	36	80	45	77	72	22	4	44	50	86	45	90	10	19	47	70	55	52	7	79	12	8	44	77	23	79	64	48	32	29	78	17	4	92	9	90	15	95	26	5	40	4	98	90	76	46	36	47	88	49	22	42	62	28	48	32	29	78	17	4	92	9	90	15	95	26	5	40	4	98	90	76
